year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,16,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-04-14T01:40:07+00:00,2025-04-14T16:08:50+00:00,14.48
2025,16,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-04-16T01:42:08+00:00,2025-04-16T16:20:34+00:00,14.64
2025,16,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-04-15T01:54:26+00:00,2025-04-15T15:48:04+00:00,13.89
2025,16,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-04-17T01:00:29+00:00,2025-04-17T16:33:28+00:00,15.55
2025,16,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-04-15T00:54:32+00:00,2025-04-15T22:34:53+00:00,21.67
2025,16,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-04-17T03:02:41+00:00,2025-04-18T01:03:36.500534+00:00,22.02
2025,16,259004230,Volt Harvest II,Processing vessel,330,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2025-04-15T01:25:00+00:00,2025-04-15T18:16:23+00:00,16.86
2025,16,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-14T03:00:29.37835+00:00,2025-04-14T14:29:41.835124+00:00,11.49
2025,16,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-15T01:25:12.921543+00:00,2025-04-15T14:12:19.463554+00:00,12.79
2025,16,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-15T22:24:56.933712+00:00,2025-04-19T18:39:20+00:00,92.24
2025,16,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-20T06:44:45.186576+00:00,2025-04-20T21:58:55.98679+00:00,15.24
2025,16,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-13T22:00:04.048919+00:00,2025-04-14T20:20:26+00:00,22.34
2025,16,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-15T07:17:05.215845+00:00,2025-04-15T20:46:13+00:00,13.49
2025,16,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-16T08:02:07.420615+00:00,2025-04-19T13:44:23.599879+00:00,77.7
2025,16,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-04-19T21:30:48.211594+00:00,2025-04-20T21:59:14.415373+00:00,24.47
2025,16,257215000,Seifisk Jr,Processing vessel,80,tonn,Z2407170857041770128STKGY,EIDE BRANDASUND AS AVD BRANDASUND,EIDE BRANDASUND AS,VL76,2025-04-13T22:00:15.610997+00:00,2025-04-20T21:59:45+00:00,167.99
2025,16,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-04-14T01:38:37.991553+00:00,2025-04-14T11:59:22.5953+00:00,10.35
2025,16,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-04-14T23:44:04+00:00,2025-04-17T07:33:27.149984+00:00,55.82
2025,16,258053000,RONJA TIND,Wellboat,1800,m3,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-04-15T00:09:18+00:00,2025-04-15T09:52:22+00:00,9.72
2025,16,258053000,RONJA TIND,Wellboat,1800,m3,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-04-15T12:16:57+00:00,2025-04-15T14:55:18+00:00,2.64
2025,16,258053000,RONJA TIND,Wellboat,1800,m3,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-04-15T15:47:08+00:00,2025-04-19T19:47:08+00:00,100.0
2025,16,258053000,RONJA TIND,Wellboat,1800,m3,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-04-19T19:48:18+00:00,2025-04-19T21:23:38+00:00,1.59
2025,16,258053000,RONJA TIND,Wellboat,1800,m3,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-04-19T21:24:48+00:00,2025-04-20T21:59:37+00:00,24.58
2025,16,257262000,RONJA SUND,Wellboat,1800,m3,Z2407170857041770128STKGY,EIDE BRANDASUND AS AVD BRANDASUND,EIDE BRANDASUND AS,VL76,2025-04-17T12:52:47.25078+00:00,2025-04-17T14:15:09.383921+00:00,1.37
2025,16,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-04-20T12:37:45.692411+00:00,2025-04-20T14:06:53.017493+00:00,1.49
2025,16,257659000,RONJA FJORD,Wellboat,1800,m3,Z0704301422215991189EHFHY,GRIEG SEAFOOD ROGALAND AS AVD STJERNELAKS,GRIEG SEAFOOD ROGALAND AS,R114,2025-04-14T20:17:14+00:00,2025-04-14T22:21:06+00:00,2.06
2025,16,257659000,RONJA FJORD,Wellboat,1800,m3,Z0704301422215991189EHFHY,GRIEG SEAFOOD ROGALAND AS AVD STJERNELAKS,GRIEG SEAFOOD ROGALAND AS,R114,2025-04-15T03:36:22+00:00,2025-04-15T05:45:23.613123+00:00,2.15
2025,16,257659000,RONJA FJORD,Wellboat,1800,m3,Z0704301422215991189EHFHY,GRIEG SEAFOOD ROGALAND AS AVD STJERNELAKS,GRIEG SEAFOOD ROGALAND AS,R114,2025-04-19T11:29:02.751677+00:00,2025-04-19T12:57:52+00:00,1.48
2025,16,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2025-04-14T04:28:12+00:00,2025-04-14T12:41:08+00:00,8.22
2025,16,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2025-04-14T04:28:12+00:00,2025-04-14T12:41:08+00:00,8.22
