year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,37,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-09-07T22:00:23+00:00,2025-09-09T00:09:04+00:00,26.14
2025,37,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-09-09T23:23:23+00:00,2025-09-10T22:17:45.98914+00:00,22.91
2025,37,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-09-11T23:09:24+00:00,2025-09-12T13:33:44+00:00,14.41
2025,37,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-09-13T01:05:24+00:00,2025-09-13T03:28:43+00:00,2.39
2025,37,257563000,AQUA SKILSØY,True,False,Z1110241124575500147KIQZP,ARNØY LAKS SLAKTERI AS,ARNØY LAKS SLAKTERI AS,T107,2025-09-08T13:33:16+00:00,2025-09-08T15:54:35+00:00,2.36
2025,37,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-09-10T20:13:08+00:00,2025-09-11T01:04:52+00:00,4.86
2025,37,257563000,AQUA SKILSØY,True,False,Z1106280926372371068QZGED,LERØY AURORA AS AVD SKJERVØY,LERØY AURORA AS,T126,2025-09-13T01:16:28+00:00,2025-09-13T03:52:28+00:00,2.6
2025,37,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-09-14T00:17:44+00:00,2025-09-14T05:15:43+00:00,4.97
2025,37,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-09-08T00:20:14+00:00,2025-09-08T01:48:23+00:00,1.47
2025,37,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-09-08T20:47:59+00:00,2025-09-09T03:27:14+00:00,6.65
2025,37,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-09-11T18:44:47+00:00,2025-09-12T03:57:43+00:00,9.22
2025,37,257735000,CASPIAN,True,False,Z0704301422333911190OOGQB,ASTAFJORD SLAKTERI AS,ASTAFJORD SLAKTERI AS,T470,2025-09-08T12:00:48+00:00,2025-09-08T13:13:14+00:00,1.21
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-09T02:33:47+00:00,2025-09-09T04:30:08.894036+00:00,1.94
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-10T02:24:18+00:00,2025-09-10T04:27:48.819932+00:00,2.06
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-11T02:20:18.435873+00:00,2025-09-11T04:20:39.210017+00:00,2.01
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-12T02:18:08+00:00,2025-09-12T04:37:59.329778+00:00,2.33
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-13T02:18:28+00:00,2025-09-13T04:24:39.807793+00:00,2.1
2025,37,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-09-14T02:18:58.609226+00:00,2025-09-14T04:22:58.926066+00:00,2.07
2025,37,257609500,FIRDA SAVIOR,True,False,Z0705302155125031190SJEJR,BIRKNES MARTIN E EFTF AS,MARTIN E BIRKNES EFTF AS,SF364,2025-09-08T06:49:38+00:00,2025-09-08T11:19:02+00:00,4.49
2025,37,257609500,FIRDA SAVIOR,True,False,Z0705302155125031190SJEJR,BIRKNES MARTIN E EFTF AS,MARTIN E BIRKNES EFTF AS,SF364,2025-09-12T07:50:41+00:00,2025-09-12T10:40:58+00:00,2.84
