year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,27,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-07-01T03:20:24+00:00,2025-07-01T16:08:36+00:00,12.8
2025,27,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-07-03T01:36:50+00:00,2025-07-03T17:27:48+00:00,15.85
2025,27,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-07-04T08:31:03+00:00,2025-07-05T00:28:44+00:00,15.96
2025,27,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-06-30T12:48:31+00:00,2025-06-30T23:50:54+00:00,11.04
2025,27,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-07-01T12:34:51+00:00,2025-07-01T21:41:57+00:00,9.12
2025,27,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-07-03T08:29:54+00:00,2025-07-03T22:43:59+00:00,14.23
2025,27,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-07-01T00:59:49+00:00,2025-07-01T21:56:39+00:00,20.95
2025,27,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-07-02T23:32:19+00:00,2025-07-03T23:39:49+00:00,24.12
2025,27,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-07-05T03:11:19+00:00,2025-07-06T14:18:20+00:00,35.12
2025,27,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-06-29T22:21:08.868595+00:00,2025-06-30T11:36:22.439729+00:00,13.25
2025,27,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-06-30T20:11:17+00:00,2025-07-01T10:01:07+00:00,13.83
2025,27,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-02T01:46:38.048951+00:00,2025-07-02T09:32:15.925885+00:00,7.76
2025,27,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-02T23:41:44.794427+00:00,2025-07-03T15:57:58.432917+00:00,16.27
2025,27,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-03T23:49:59+00:00,2025-07-06T16:00:37.369365+00:00,64.18
2025,27,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-07-01T07:41:39+00:00,2025-07-01T21:14:52+00:00,13.55
2025,27,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-07-04T07:27:45+00:00,2025-07-04T21:55:56+00:00,14.47
2025,27,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-06-30T04:52:57.459026+00:00,2025-06-30T18:31:37.416926+00:00,13.64
2025,27,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-01T01:43:06+00:00,2025-07-01T15:04:45.042321+00:00,13.36
2025,27,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-02T05:02:26+00:00,2025-07-02T16:15:36+00:00,11.22
2025,27,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-03T07:02:27.55858+00:00,2025-07-03T19:24:16+00:00,12.36
2025,27,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-07-04T02:12:04.429732+00:00,2025-07-06T12:03:47.235375+00:00,57.86
2025,27,257215000,Seifisk Jr,Processing vessel,80,tonn,Z2407170857041770128STKGY,EIDE BRANDASUND AS AVD BRANDASUND,EIDE BRANDASUND AS,VL76,2025-07-02T03:34:00+00:00,2025-07-02T09:25:36+00:00,5.86
