year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2026,3,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-11T23:01:06+00:00,2026-01-12T14:01:10+00:00,15.0
2026,3,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-13T07:15:27+00:00,2026-01-14T16:34:49+00:00,33.32
2026,3,257060720,Taupo,Processing vessel,320,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2026-01-14T16:36:56+00:00,2026-01-15T03:00:33+00:00,10.39
2026,3,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-15T12:20:35+00:00,2026-01-16T03:11:23+00:00,14.85
2026,3,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-11T23:00:27+00:00,2026-01-12T09:52:29+00:00,10.87
2026,3,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-13T00:58:59+00:00,2026-01-14T10:24:22+00:00,33.42
2026,3,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-01-14T20:48:53+00:00,2026-01-18T21:57:13+00:00,97.14
2026,3,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2026-01-13T00:56:20+00:00,2026-01-13T23:07:08+00:00,22.18
2026,3,258232000,Tauranga,Processing vessel,300,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-01-15T21:03:58+00:00,2026-01-17T03:02:16+00:00,29.97
2026,3,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2026-01-17T19:39:18+00:00,2026-01-18T22:59:56+00:00,27.34
2026,3,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2026-01-15T03:23:04+00:00,2026-01-15T22:15:17+00:00,18.87
2026,3,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-11T23:00:44+00:00,2026-01-12T20:08:25+00:00,21.13
2026,3,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-13T11:15:04+00:00,2026-01-13T18:57:05+00:00,7.7
2026,3,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-14T06:12:24+00:00,2026-01-14T18:53:44+00:00,12.69
2026,3,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-15T06:58:05+00:00,2026-01-15T19:08:24+00:00,12.17
2026,3,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-16T07:50:05+00:00,2026-01-16T17:58:45+00:00,10.14
2026,3,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-11T23:00:09+00:00,2026-01-12T16:42:52+00:00,17.71
2026,3,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-13T03:25:15+00:00,2026-01-13T18:24:52+00:00,14.99
2026,3,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-14T02:45:48+00:00,2026-01-14T16:57:19+00:00,14.19
2026,3,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-14T23:36:08+00:00,2026-01-15T14:51:40+00:00,15.26
2026,3,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-01-16T02:15:35+00:00,2026-01-18T17:18:56+00:00,63.06
2026,3,257215000,Seifisk Jr,Processing vessel,80,tonn,Z2407170857041770128STKGY,EIDE BRANDASUND AS AVD BRANDASUND,EIDE BRANDASUND AS,VL76,2026-01-12T17:56:51+00:00,2026-01-13T14:35:15+00:00,20.64
2026,3,257215000,Seifisk Jr,Processing vessel,80,tonn,Z2407170857041770128STKGY,EIDE BRANDASUND AS AVD BRANDASUND,EIDE BRANDASUND AS,VL76,2026-01-15T06:18:59+00:00,2026-01-15T15:52:12+00:00,9.55
2026,3,257070650,FONNALAKS,Processing vessel,450,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2026-01-13T21:34:27+00:00,2026-01-14T14:59:36+00:00,17.42
2026,3,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2026-01-12T05:47:58+00:00,2026-01-12T06:53:05+00:00,1.09
2026,3,257262000,RONJA SUND,Wellboat,1800,m3,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-01-14T21:16:19+00:00,2026-01-15T07:50:25+00:00,10.57
2026,3,257262000,RONJA SUND,Wellboat,1800,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-01-15T12:11:24+00:00,2026-01-15T16:13:17+00:00,4.03
2026,3,257659000,RONJA FJORD,Wellboat,1800,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-01-15T14:24:47+00:00,2026-01-16T10:10:07+00:00,19.76
2026,3,257659000,RONJA FJORD,Wellboat,1800,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-01-18T10:14:36+00:00,2026-01-18T13:43:28+00:00,3.48
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-13T18:01:13+00:00,2026-01-14T12:45:52+00:00,18.74
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-13T18:01:13+00:00,2026-01-14T12:45:52+00:00,18.74
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-17T19:46:52+00:00,2026-01-17T21:09:13+00:00,1.37
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-17T19:46:52+00:00,2026-01-17T21:09:13+00:00,1.37
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-18T18:27:53+00:00,2026-01-18T21:25:12+00:00,2.96
2026,3,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-01-18T18:27:53+00:00,2026-01-18T21:25:12+00:00,2.96
2026,3,257979000,RONJA AZUL,Wellboat,3000,m3,Z0704301422215991189EHFHY,GRIEG SEAFOOD ROGALAND AS AVD STJERNELAKS,GRIEG SEAFOOD ROGALAND AS,R114,2026-01-13T16:04:19+00:00,2026-01-13T18:29:00+00:00,2.41
2026,3,257979000,RONJA AZUL,Wellboat,3000,m3,Z0704301422215991189EHFHY,GRIEG SEAFOOD ROGALAND AS AVD STJERNELAKS,GRIEG SEAFOOD ROGALAND AS,R114,2026-01-13T18:31:39+00:00,2026-01-14T03:31:20+00:00,8.99
