year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-10-27T00:33:05+00:00,2025-10-27T18:35:15+00:00,18.04
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-10-28T09:05:11+00:00,2025-10-29T10:56:03+00:00,25.85
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-10-30T00:28:02+00:00,2025-10-30T06:39:02+00:00,6.18
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-10-30T09:53:22+00:00,2025-10-30T23:49:22+00:00,13.93
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-10-31T15:10:53+00:00,2025-11-01T13:01:32+00:00,21.84
2025,44,257060720,Taupo,Processing vessel,320,tonn,Z2407231038434491017QPCEN,MÅSØVAL HARVEST AS,MÅSØVAL HARVEST AS,TL52,2025-11-02T01:27:02+00:00,2025-11-02T14:01:01+00:00,12.57
2025,44,257077570,Taupiri,Processing vessel,360,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-10-26T23:04:49.915046+00:00,2025-11-01T14:42:58.957293+00:00,135.64
2025,44,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-10-28T00:14:22+00:00,2025-10-28T23:42:09+00:00,23.46
2025,44,258232000,Tauranga,Processing vessel,300,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-10-29T04:09:20.102391+00:00,2025-11-02T09:34:01.141828+00:00,101.41
2025,44,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-11-02T14:35:38+00:00,2025-11-02T16:37:56+00:00,2.04
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-10-28T04:52:15+00:00,2025-10-28T09:05:35+00:00,4.22
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-10-29T02:50:46+00:00,2025-10-29T13:04:40+00:00,10.23
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-10-30T04:01:39+00:00,2025-10-30T06:37:08+00:00,2.59
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z2407231038434491017QPCEN,MÅSØVAL HARVEST AS,MÅSØVAL HARVEST AS,TL52,2025-10-26T23:51:56+00:00,2025-10-27T14:52:39+00:00,15.01
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-10-30T09:55:04+00:00,2025-10-30T15:06:52+00:00,5.2
2025,44,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-10-31T00:11:30+00:00,2025-10-31T14:11:51+00:00,14.01
