year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,13,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-25T07:46:44+00:00,2025-03-25T17:24:27+00:00,9.63
2025,13,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-27T02:57:15.676186+00:00,2025-03-28T05:42:11+00:00,26.75
2025,13,257060720,Taupo,Processing vessel,320,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-03-28T12:27:51+00:00,2025-03-28T19:54:07+00:00,7.44
2025,13,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-28T19:55:18+00:00,2025-03-29T07:49:51+00:00,11.91
2025,13,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-24T01:35:23+00:00,2025-03-24T14:34:21+00:00,12.98
2025,13,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-26T02:02:27+00:00,2025-03-27T13:49:18+00:00,35.78
2025,13,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-03-27T23:22:26.230823+00:00,2025-03-30T09:17:50+00:00,57.92
2025,13,258232000,Tauranga,Processing vessel,300,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-03-24T07:54:55.226787+00:00,2025-03-24T15:50:07.155542+00:00,7.92
2025,13,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-03-25T00:04:08.716914+00:00,2025-03-25T04:22:09+00:00,4.3
2025,13,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-03-25T22:45:01+00:00,2025-03-27T00:55:04+00:00,26.17
