year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,47,257060720,Taupo,Processing vessel,320,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-11-19T02:20:23+00:00,2025-11-20T01:47:51+00:00,23.46
2025,47,257060720,Taupo,Processing vessel,320,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-11-21T01:05:02+00:00,2025-11-22T07:34:13+00:00,30.49
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-16T23:00:26+00:00,2025-11-17T13:55:55+00:00,14.92
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-18T00:27:25+00:00,2025-11-18T18:09:10+00:00,17.7
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-18T19:17:53+00:00,2025-11-19T07:00:10+00:00,11.7
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-20T02:06:23+00:00,2025-11-20T17:30:06+00:00,15.4
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-20T18:51:10+00:00,2025-11-21T06:06:13+00:00,11.25
2025,47,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-21T15:00:54+00:00,2025-11-23T19:01:57+00:00,52.02
2025,47,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-11-18T04:21:50.741721+00:00,2025-11-19T00:29:46.760809+00:00,20.13
2025,47,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-11-20T05:30:19.46662+00:00,2025-11-20T17:29:12.086908+00:00,11.98
2025,47,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-11-20T18:48:40.350406+00:00,2025-11-21T01:05:11.771509+00:00,6.28
2025,47,259080000,Volt Harvest I,Processing vessel,150,tonn,Z2202111338201942025VLJEZ,HOFSETH AQUA AVD 31 SLAKTERI ÅLESUND,HOFSETH PROCESSING AS,M303,2025-11-20T08:05:29+00:00,2025-11-20T17:28:06+00:00,9.38
2025,47,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-16T23:00:21+00:00,2025-11-17T15:00:03+00:00,15.99
2025,47,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-18T06:37:50+00:00,2025-11-19T02:53:17+00:00,20.26
2025,47,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-20T13:22:18+00:00,2025-11-20T17:29:06+00:00,4.11
2025,47,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-11-20T18:48:36+00:00,2025-11-21T02:09:24+00:00,7.35
2025,47,258120000,Volt Harvest III,Processing vessel,350,tonn,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-11-18T09:44:02+00:00,2025-11-19T21:07:42+00:00,35.39
2025,47,258120000,Volt Harvest III,Processing vessel,350,tonn,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-11-20T10:32:26+00:00,2025-11-20T17:27:38+00:00,6.92
2025,47,258120000,Volt Harvest III,Processing vessel,350,tonn,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-11-20T18:48:50+00:00,2025-11-21T11:50:04+00:00,17.02
2025,47,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-11-17T01:41:53.566961+00:00,2025-11-17T14:11:19.54925+00:00,12.49
