year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-11T18:39:25+00:00,2025-08-11T22:19:25+00:00,3.67
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-12T04:46:45+00:00,2025-08-12T08:13:20+00:00,3.44
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-12T09:13:26+00:00,2025-08-13T01:32:14+00:00,16.31
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-13T10:12:41+00:00,2025-08-13T14:08:16+00:00,3.93
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-13T20:55:12+00:00,2025-08-14T20:00:14+00:00,23.08
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-15T11:28:57+00:00,2025-08-15T14:33:37+00:00,3.08
2025,33,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-08-15T20:20:18+00:00,2025-08-16T00:56:44+00:00,4.61
2025,33,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-10T22:00:24.96696+00:00,2025-08-12T00:19:03+00:00,26.31
2025,33,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-13T00:30:23+00:00,2025-08-13T22:28:06.148282+00:00,21.96
2025,33,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-15T00:31:23+00:00,2025-08-16T01:09:04.81078+00:00,24.63
2025,33,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-08-11T02:52:49+00:00,2025-08-11T05:37:49+00:00,2.75
2025,33,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-08-12T01:52:02+00:00,2025-08-12T05:29:32+00:00,3.62
2025,33,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-08-14T04:03:41+00:00,2025-08-14T06:18:49+00:00,2.25
2025,33,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-08-15T15:29:19+00:00,2025-08-15T18:17:08+00:00,2.8
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-11T13:47:57+00:00,2025-08-12T23:39:38+00:00,33.86
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-13T06:33:17+00:00,2025-08-13T07:46:18+00:00,1.22
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-14T05:46:17+00:00,2025-08-14T07:09:18+00:00,1.38
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-14T11:02:37+00:00,2025-08-14T21:02:37+00:00,10.0
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-15T04:18:38+00:00,2025-08-15T06:31:17+00:00,2.21
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-15T16:31:18+00:00,2025-08-15T18:30:37+00:00,1.99
2025,33,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-16T01:33:57+00:00,2025-08-17T03:47:18+00:00,26.22
