year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,4,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-20T01:41:08.021834+00:00,2025-01-21T01:07:28+00:00,23.44
2025,4,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-22T00:08:28.351593+00:00,2025-01-23T00:09:07+00:00,24.01
2025,4,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-24T01:19:48.767425+00:00,2025-01-25T04:06:07+00:00,26.77
2025,4,257033140,AQUA MERDØ,True,False,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-01-25T09:09:29.277935+00:00,2025-01-25T10:21:27+00:00,1.2
2025,4,257033140,AQUA MERDØ,True,False,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-01-25T10:23:27+00:00,2025-01-26T01:18:08+00:00,14.91
2025,4,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-20T01:26:04+00:00,2025-01-21T07:26:26+00:00,30.01
2025,4,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-21T10:41:55+00:00,2025-01-22T02:06:51+00:00,15.42
2025,4,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-22T11:18:53+00:00,2025-01-24T11:58:23+00:00,48.66
2025,4,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-24T17:10:46+00:00,2025-01-25T03:16:21+00:00,10.09
2025,4,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-25T16:26:08+00:00,2025-01-26T22:58:20+00:00,30.54
2025,4,257805000,FÆRØYSUND,True,False,Z2202231150559570128LKGGT,SALTEN N950 AS,SALTEN N950 AS,N950,2025-01-19T23:00:03+00:00,2025-01-20T06:22:22+00:00,7.37
2025,4,257805000,FÆRØYSUND,True,False,Z2202231150559570128LKGGT,SALTEN N950 AS,SALTEN N950 AS,N950,2025-01-20T09:58:02+00:00,2025-01-20T12:16:42+00:00,2.31
2025,4,257805000,FÆRØYSUND,True,False,Z2202231150559570128LKGGT,SALTEN N950 AS,SALTEN N950 AS,N950,2025-01-21T06:28:01+00:00,2025-01-21T12:12:02+00:00,5.73
2025,4,257805000,FÆRØYSUND,True,False,Z1008311010353281042SPYKE,NOVA SEA AS AVD INDUSTRI,NOVA SEA AS,N2413,2025-01-22T01:33:03+00:00,2025-01-22T04:16:23+00:00,2.72
2025,4,257805000,FÆRØYSUND,True,False,Z2202231150559570128LKGGT,SALTEN N950 AS,SALTEN N950 AS,N950,2025-01-22T20:51:42+00:00,2025-01-22T22:48:03+00:00,1.94
2025,4,257609500,FIRDA SAVIOR,True,False,Z0705302155125031190SJEJR,BIRKNES MARTIN E EFTF AS,MARTIN E BIRKNES EFTF AS,SF364,2025-01-22T10:22:19+00:00,2025-01-22T12:47:56+00:00,2.43
2025,4,259035000,FRØY HØVDING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-20T13:25:26+00:00,2025-01-20T23:18:25+00:00,9.88
2025,4,259035000,FRØY HØVDING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-23T16:14:05+00:00,2025-01-25T06:00:06+00:00,37.77
2025,4,259035000,FRØY HØVDING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-25T12:04:05+00:00,2025-01-26T00:46:25+00:00,12.71
2025,4,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-25T03:26:36+00:00,2025-01-25T05:40:35+00:00,2.23
2025,4,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-25T20:51:55+00:00,2025-01-25T22:32:16+00:00,1.67
2025,4,258100000,FRØY ODIN,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-01-20T06:25:55+00:00,2025-01-20T08:38:16+00:00,2.21
2025,4,257906000,FRØY VIKING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-19T23:01:03+00:00,2025-01-23T13:01:23+00:00,86.01
