year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,42,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-10-16T13:00:44+00:00,2025-10-16T16:34:50+00:00,3.57
2025,42,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-10-18T15:08:18+00:00,2025-10-18T23:11:26+00:00,8.05
2025,42,257594000,AQUA HAVSØY,True,False,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2025-10-19T15:47:01+00:00,2025-10-19T21:59:09+00:00,6.2
2025,42,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-10-13T01:05:26.28015+00:00,2025-10-13T23:30:43+00:00,22.42
2025,42,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-10-15T01:55:44.87571+00:00,2025-10-16T00:10:05.150848+00:00,22.24
2025,42,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-10-17T01:59:05.66726+00:00,2025-10-18T03:52:24+00:00,25.89
2025,42,257563000,AQUA SKILSØY,True,False,Z1110241124575500147KIQZP,ARNØY LAKS SLAKTERI AS,ARNØY LAKS SLAKTERI AS,T107,2025-10-15T09:10:23+00:00,2025-10-15T10:52:42+00:00,1.71
2025,42,257563000,AQUA SKILSØY,True,False,Z1110241124575500147KIQZP,ARNØY LAKS SLAKTERI AS,ARNØY LAKS SLAKTERI AS,T107,2025-10-15T15:42:48+00:00,2025-10-15T17:12:55+00:00,1.5
2025,42,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-10-18T17:54:43+00:00,2025-10-18T22:22:03+00:00,4.46
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-12T23:10:04+00:00,2025-10-13T00:38:53+00:00,1.48
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-13T13:18:04+00:00,2025-10-13T15:02:12+00:00,1.74
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-14T01:38:50+00:00,2025-10-14T03:53:40+00:00,2.25
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-14T14:25:52+00:00,2025-10-14T16:36:11+00:00,2.17
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-15T03:17:17+00:00,2025-10-15T05:10:47+00:00,1.89
2025,42,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-10-15T19:53:16+00:00,2025-10-16T09:18:22+00:00,13.42
