year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,14,257069640,AQUA KVALØY,True,False,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2025-03-31T20:56:04+00:00,2025-04-01T00:30:34+00:00,3.58
2025,14,257069640,AQUA KVALØY,True,False,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2025-04-06T12:05:26.96386+00:00,2025-04-06T14:30:36.443097+00:00,2.42
2025,14,257069640,AQUA KVALØY,True,False,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2025-04-06T20:12:46.968502+00:00,2025-04-06T21:54:15.652874+00:00,1.69
2025,14,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-03-30T22:00:45.849606+00:00,2025-04-01T00:45:45+00:00,26.75
2025,14,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-04-01T22:57:24+00:00,2025-04-03T00:25:44+00:00,25.47
2025,14,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-04-03T23:18:47.765048+00:00,2025-04-05T02:48:28+00:00,27.49
2025,14,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-04-06T16:32:37+00:00,2025-04-06T21:59:38+00:00,5.45
2025,14,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-03-30T22:41:26+00:00,2025-03-31T14:52:51+00:00,16.19
2025,14,257830000,ÅSVÆRFJORD,True,False,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2025-04-03T00:03:37+00:00,2025-04-03T03:05:11+00:00,3.03
2025,14,257735000,CASPIAN,True,False,Z1805151001083553176NBDJP,ALSVÅG LAKSESLAKTERI AS,ALSVÅG LAKSESLAKTERI AS,N136,2025-04-01T13:48:48+00:00,2025-04-01T15:11:49+00:00,1.38
