year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,5,257594000,AQUA HAVSØY,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-27T01:39:13+00:00,2025-01-27T03:54:26+00:00,2.25
2025,5,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-27T01:20:49.290136+00:00,2025-01-28T00:56:07.79972+00:00,23.59
2025,5,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-29T00:34:28.224821+00:00,2025-01-30T01:39:48.782321+00:00,25.09
2025,5,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-31T02:20:07+00:00,2025-02-01T01:38:09.379579+00:00,23.3
2025,5,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-02-02T19:38:48+00:00,2025-02-02T22:58:48+00:00,3.33
2025,5,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-26T23:01:19+00:00,2025-01-29T15:37:31+00:00,64.6
2025,5,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-01-29T23:09:31+00:00,2025-02-01T02:05:30+00:00,50.93
2025,5,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-02-01T12:16:57+00:00,2025-02-01T13:30:33+00:00,1.23
2025,5,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-02-01T17:07:54+00:00,2025-02-02T15:46:20+00:00,22.64
2025,5,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-02-02T16:02:50+00:00,2025-02-02T22:59:53+00:00,6.95
2025,5,257735000,CASPIAN,True,False,Z0704301421458251190PVFYH,BREIVOLL MARINE PRODUKTER AS,BREIVOLL MARINE PRODUKTER AS,T436,2025-01-27T22:58:42+00:00,2025-01-28T01:23:25+00:00,2.41
2025,5,257735000,CASPIAN,True,False,Z0704301421458251190PVFYH,BREIVOLL MARINE PRODUKTER AS,BREIVOLL MARINE PRODUKTER AS,T436,2025-01-28T07:42:56+00:00,2025-01-28T12:58:50+00:00,5.26
2025,5,257735000,CASPIAN,True,False,Z1805151001083553176NBDJP,ALSVÅG LAKSESLAKTERI AS,ALSVÅG LAKSESLAKTERI AS,N136,2025-01-31T12:02:17+00:00,2025-01-31T14:01:16+00:00,1.98
2025,5,257557600,CLEAN OCEAN,True,False,Z0705302155125031190SJEJR,BIRKNES MARTIN E EFTF AS,MARTIN E BIRKNES EFTF AS,SF364,2025-01-28T11:25:25+00:00,2025-01-28T12:51:56.395918+00:00,1.44
2025,5,257557600,CLEAN OCEAN,True,False,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2025-01-30T03:44:10.715427+00:00,2025-01-30T07:38:22+00:00,3.9
2025,5,257557600,CLEAN OCEAN,True,False,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2025-02-02T10:00:16+00:00,2025-02-02T15:32:35+00:00,5.54
2025,5,257805000,FÆRØYSUND,True,False,Z1008311010353281042SPYKE,NOVA SEA AS AVD INDUSTRI,NOVA SEA AS,N2413,2025-01-28T11:03:56+00:00,2025-01-28T14:39:50+00:00,3.6
2025,5,257805000,FÆRØYSUND,True,False,Z1008311010353281042SPYKE,NOVA SEA AS AVD INDUSTRI,NOVA SEA AS,N2413,2025-01-29T21:21:01+00:00,2025-01-29T23:47:34+00:00,2.44
2025,5,259035000,FRØY HØVDING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-30T12:19:45+00:00,2025-01-30T17:08:05+00:00,4.81
2025,5,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-27T17:46:55+00:00,2025-01-27T20:15:56+00:00,2.48
2025,5,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-28T07:03:15+00:00,2025-01-28T08:09:16+00:00,1.1
2025,5,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-30T03:10:35+00:00,2025-01-30T05:09:16+00:00,1.98
2025,5,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-01-31T17:41:58+00:00,2025-01-31T19:39:09+00:00,1.95
2025,5,258100000,FRØY ODIN,True,False,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-02-02T09:44:02+00:00,2025-02-02T11:40:09+00:00,1.94
2025,5,257906000,FRØY VIKING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-28T10:53:53+00:00,2025-01-28T16:17:35+00:00,5.39
2025,5,257906000,FRØY VIKING,True,False,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-01-30T12:53:53+00:00,2025-01-30T15:51:39+00:00,2.96
