year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2026,20,257060720,Taupo,Processing vessel,320,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2026-05-10T22:01:01+00:00,2026-05-12T00:54:52+00:00,26.9
2026,20,257060720,Taupo,Processing vessel,320,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2026-05-12T23:28:36+00:00,2026-05-13T12:32:19+00:00,13.06
2026,20,257077570,Taupiri,Processing vessel,360,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2026-05-11T02:43:20+00:00,2026-05-11T16:34:50+00:00,13.86
2026,20,257077570,Taupiri,Processing vessel,360,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2026-05-13T02:23:51+00:00,2026-05-13T21:47:52+00:00,19.4
2026,20,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-05-10T23:17:24+00:00,2026-05-11T12:56:45+00:00,13.66
2026,20,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-05-11T23:37:45+00:00,2026-05-12T11:19:45+00:00,11.7
2026,20,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-05-12T23:43:45+00:00,2026-05-16T07:20:04+00:00,79.61
2026,20,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-05-11T03:33:25+00:00,2026-05-12T19:02:09+00:00,39.48
2026,20,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-05-13T04:37:56+00:00,2026-05-17T08:32:30+00:00,99.91
2026,20,257215000,Seifisk Jr,Processing vessel,80,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2026-05-11T01:34:31+00:00,2026-05-11T13:27:04+00:00,11.88
2026,20,257215000,Seifisk Jr,Processing vessel,80,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2026-05-13T21:40:51+00:00,2026-05-14T08:54:01+00:00,11.22
2026,20,257215000,Seifisk Jr,Processing vessel,80,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2026-05-16T02:12:17+00:00,2026-05-16T05:32:58+00:00,3.34
2026,20,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-05-10T23:59:58.870449+00:00,2026-05-11T10:52:09+00:00,10.87
2026,20,257070650,FONNALAKS,Processing vessel,450,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2026-05-11T22:10:46+00:00,2026-05-12T13:49:33+00:00,15.65
2026,20,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-05-13T04:07:19+00:00,2026-05-13T10:48:44+00:00,6.69
2026,20,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-05-14T02:57:11+00:00,2026-05-14T10:49:40+00:00,7.87
2026,20,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2026-05-15T00:47:00+00:00,2026-05-16T08:13:55+00:00,31.45
2026,20,257262000,RONJA SUND,Wellboat,1800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-10T22:02:16+00:00,2026-05-12T06:58:12+00:00,32.93
2026,20,257262000,RONJA SUND,Wellboat,1800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-12T21:27:06+00:00,2026-05-14T05:03:32+00:00,31.61
2026,20,257262000,RONJA SUND,Wellboat,1800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-14T18:54:49+00:00,2026-05-16T04:09:41+00:00,33.25
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-11T00:45:43+00:00,2026-05-11T14:42:03+00:00,13.94
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-12T07:31:23+00:00,2026-05-12T09:47:44+00:00,2.27
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-13T16:38:24+00:00,2026-05-13T20:37:43+00:00,3.99
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-15T19:45:24+00:00,2026-05-15T21:05:23+00:00,1.33
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-16T11:32:04+00:00,2026-05-16T13:33:24+00:00,2.02
2026,20,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-17T02:15:43+00:00,2026-05-17T04:42:22+00:00,2.44
2026,20,257938000,RONJA PRINCESS,Wellboat,3000,m3,Z1304121527398900382BZIIE,PURE NORWEGIAN SEAFOOD AS,PURE NORWEGIAN SEAFOOD AS,M168,2026-05-16T14:06:41+00:00,2026-05-16T16:05:41+00:00,1.98
2026,20,257979000,RONJA AZUL,Wellboat,3000,m3,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2026-05-11T20:29:45+00:00,2026-05-11T23:17:08+00:00,2.79
2026,20,257979000,RONJA AZUL,Wellboat,3000,m3,Z1706141540446393251KIQYR,STERLING WHITE HALIBUT AS AVD HJELMELAND,STERLING WHITE HALIBUT AS,R941,2026-05-12T08:11:50+00:00,2026-05-12T10:36:32+00:00,2.41
2026,20,257979000,RONJA AZUL,Wellboat,3000,m3,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2026-05-13T18:27:03+00:00,2026-05-13T21:00:36+00:00,2.56
2026,20,257979000,RONJA AZUL,Wellboat,3000,m3,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2026-05-16T17:33:33+00:00,2026-05-16T20:28:13+00:00,2.91
2026,20,258056000,RONJA QUEEN,Wellboat,3000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-05-12T16:02:46.224995+00:00,2026-05-13T06:17:24+00:00,14.24
2026,20,258056000,RONJA QUEEN,Wellboat,3000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-05-14T15:46:06.712571+00:00,2026-05-15T07:29:44+00:00,15.73
2026,20,257001960,RONJA OCEAN,Wellboat,3200,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-11T19:31:50+00:00,2026-05-11T21:25:39+00:00,1.9
2026,20,257001960,RONJA OCEAN,Wellboat,3200,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-14T01:51:40+00:00,2026-05-14T20:00:01+00:00,18.14
2026,20,257001960,RONJA OCEAN,Wellboat,3200,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2026-05-15T02:42:31+00:00,2026-05-15T19:39:51+00:00,16.96
2026,20,257789000,RONJA VEST,Wellboat,4000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2026-05-15T18:01:08.894659+00:00,2026-05-15T20:42:18+00:00,2.69
2026,20,258111000,RONJA SILVER,Wellboat,5000,m3,Z1801181518012603252HRBTA,CERMAQ NORWAY AS AVD SLAKTERI STEIGEN,CERMAQ NORWAY AS,N2284,2026-05-12T11:37:59+00:00,2026-05-12T14:56:29+00:00,3.31
2026,20,258112000,RONJA HERØY,Wellboat,5700,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-17T07:08:14+00:00,2026-05-17T08:52:36+00:00,1.74
2026,20,258108000,RONJA SETTLER,Wellboat,600,m3,Z1201301246319220109BARYH,ODE PROCESSING AS,ODE PROCESSING AS,M465,2026-05-12T13:04:57+00:00,2026-05-12T14:35:53+00:00,1.52
2026,20,258108000,RONJA SETTLER,Wellboat,600,m3,Z1201301246319220109BARYH,ODE PROCESSING AS,ODE PROCESSING AS,M465,2026-05-13T19:36:26+00:00,2026-05-13T20:37:35+00:00,1.02
2026,20,258108000,RONJA SETTLER,Wellboat,600,m3,Z1201301246319220109BARYH,ODE PROCESSING AS,ODE PROCESSING AS,M465,2026-05-15T12:16:12+00:00,2026-05-15T13:27:59+00:00,1.2
2026,20,257652000,BJØRG PAULINE,Wellboat,5800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-10T22:00:18+00:00,2026-05-11T16:32:17+00:00,18.53
2026,20,257652000,BJØRG PAULINE,Wellboat,5800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-11T21:35:18+00:00,2026-05-13T03:55:16+00:00,30.33
2026,20,257652000,BJØRG PAULINE,Wellboat,5800,m3,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2026-05-13T12:18:18+00:00,2026-05-17T15:03:18+00:00,98.75
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-11T08:49:55+00:00,2026-05-11T16:12:46+00:00,7.38
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-12T00:53:50+00:00,2026-05-12T15:57:34+00:00,15.06
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-13T02:30:39+00:00,2026-05-13T15:26:45+00:00,12.94
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-14T03:04:24+00:00,2026-05-14T14:09:16+00:00,11.08
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-15T01:04:23+00:00,2026-05-15T10:58:23+00:00,9.9
2026,20,259160000,RO SENJA,Wellboat,3900,m3,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2026-05-15T18:49:07+00:00,2026-05-16T01:27:03+00:00,6.63
2026,20,257558000,RO VENTURE,Wellboat,3900,m3,Z1805151001083553176NBDJP,ALSVÅG LAKSESLAKTERI AS,ALSVÅG LAKSESLAKTERI AS,N136,2026-05-13T19:06:58+00:00,2026-05-13T21:43:57+00:00,2.62
2026,20,257077970,RO VISION,Wellboat,3900,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2026-05-12T06:16:23+00:00,2026-05-12T23:02:14+00:00,16.76
2026,20,257077970,RO VISION,Wellboat,3900,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2026-05-13T04:11:14+00:00,2026-05-13T11:56:10+00:00,7.75
2026,20,257077970,RO VISION,Wellboat,3900,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2026-05-16T11:14:31+00:00,2026-05-16T13:01:13+00:00,1.78
2026,20,257077970,RO VISION,Wellboat,3900,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2026-05-16T20:13:47+00:00,2026-05-16T21:33:23+00:00,1.33
2026,20,257028310,RO FORTUNE,Wellboat,3500,m3,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2026-05-11T17:31:09+00:00,2026-05-11T18:58:06+00:00,1.45
