year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2026,18,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2026-04-27T02:50:15+00:00,2026-04-28T05:58:12+00:00,27.13
2026,18,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-04-28T18:50:51+00:00,2026-04-29T01:31:41+00:00,6.68
2026,18,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2026-04-30T02:13:39+00:00,2026-04-30T16:55:42+00:00,14.7
2026,18,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-04-28T10:19:24+00:00,2026-04-28T17:29:37+00:00,7.17
2026,18,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-04-29T05:55:17+00:00,2026-04-29T17:41:05+00:00,11.76
2026,18,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2026-04-30T00:18:21+00:00,2026-04-30T10:14:58+00:00,9.94
2026,18,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2026-05-03T11:51:58+00:00,2026-05-03T19:04:58+00:00,7.22
2026,18,259080000,Volt Harvest I,Processing vessel,150,tonn,Z2202111338201942025VLJEZ,HOFSETH AQUA AVD 31 SLAKTERI ÅLESUND,HOFSETH PROCESSING AS,M303,2026-04-26T22:00:57+00:00,2026-04-29T06:45:19+00:00,56.74
2026,18,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-04-27T02:36:44+00:00,2026-04-27T12:38:45+00:00,10.03
2026,18,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2026-04-28T02:09:04+00:00,2026-04-28T14:30:05+00:00,12.35
