year,week,mmsi,vessel_name,is_wellboat,is_slaughter_boat,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,34,258026840,ÅLFJORD,True,False,Z0704301423371461190OJVNU,SLAKTERIET AS,SLAKTERIET AS,SF222,2025-08-21T11:06:27+00:00,2025-08-21T20:24:45+00:00,9.3
2025,34,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-18T01:50:03+00:00,2025-08-19T00:45:04+00:00,22.92
2025,34,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-20T00:15:45.794356+00:00,2025-08-21T00:16:45.036451+00:00,24.02
2025,34,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-22T00:13:25.64091+00:00,2025-08-24T07:23:04+00:00,55.16
2025,34,257033140,AQUA MERDØ,True,False,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-08-24T16:51:24+00:00,2025-08-24T21:58:44.948806+00:00,5.12
2025,34,257563000,AQUA SKILSØY,True,False,Z1110241124575500147KIQZP,ARNØY LAKS SLAKTERI AS,ARNØY LAKS SLAKTERI AS,T107,2025-08-18T10:37:59+00:00,2025-08-18T15:01:19+00:00,4.39
2025,34,257563000,AQUA SKILSØY,True,False,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-08-20T23:24:53+00:00,2025-08-21T04:47:59+00:00,5.38
2025,34,257563000,AQUA SKILSØY,True,False,Z1106280926372371068QZGED,LERØY AURORA AS AVD SKJERVØY,LERØY AURORA AS,T126,2025-08-22T02:32:00+00:00,2025-08-22T05:31:01+00:00,2.98
2025,34,257563000,AQUA SKILSØY,True,False,Z1106280926372371068QZGED,LERØY AURORA AS AVD SKJERVØY,LERØY AURORA AS,T126,2025-08-22T21:54:54+00:00,2025-08-23T00:32:30+00:00,2.63
2025,34,257652000,BJØRG PAULINE,True,False,Z0910050746533480130LTAYW,NORDLAKS PRODUKTER AS AVD STOKMARKNES,NORDLAKS PRODUKTER AS,N169,2025-08-17T23:04:18+00:00,2025-08-18T20:26:17+00:00,21.37
