year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,1,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2024-12-30T07:12:52+00:00,2024-12-31T10:00:57+00:00,26.8
2025,1,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2024-12-30T10:08:59+00:00,2024-12-31T09:18:42+00:00,23.16
2025,1,257077570,Taupiri,Processing vessel,360,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2025-01-02T02:55:28+00:00,2025-01-04T14:06:53+00:00,59.19
2025,1,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-12-29T23:02:34.556023+00:00,2024-12-31T08:12:44.480305+00:00,33.17
2025,1,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-12-31T10:33:54.468352+00:00,2025-01-01T05:43:50.133221+00:00,19.17
2025,1,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-01-01T17:36:24+00:00,2025-01-03T00:38:11+00:00,31.03
2025,1,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2024-12-30T03:45:48+00:00,2024-12-30T18:05:24+00:00,14.33
2025,1,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-12-30T03:51:25.743925+00:00,2025-01-01T13:57:24+00:00,58.1
2025,1,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-01-02T04:14:51+00:00,2025-01-02T16:28:25+00:00,12.23
2025,1,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-01-03T05:42:59.744202+00:00,2025-01-04T10:32:36+00:00,28.83
2025,1,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-01-05T04:16:38+00:00,2025-01-05T22:59:49+00:00,18.72
2025,1,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-12-30T04:49:20+00:00,2025-01-01T16:26:02+00:00,59.61
2025,1,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-01-02T11:35:57.610926+00:00,2025-01-03T02:07:30+00:00,14.53
2025,1,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2025-01-03T14:40:04.913186+00:00,2025-01-04T05:34:53.708039+00:00,14.91
2025,1,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2025-01-02T04:21:43+00:00,2025-01-03T10:38:43+00:00,30.28
2025,1,258587000,FJORDFISKEN,Processing vessel,110,tonn,Z2202111338201942025VLJEZ,HOFSETH AQUA AVD 31 SLAKTERI ÅLESUND,HOFSETH PROCESSING AS,M303,2025-01-02T19:12:47+00:00,2025-01-03T15:47:07+00:00,20.57
2025,1,257659000,RONJA FJORD,Wellboat,1800,m3,Z0704301423371461190OJVNU,SLAKTERIET AS,SLAKTERIET AS,SF222,2025-01-02T09:50:45+00:00,2025-01-02T22:09:03+00:00,12.3
2025,1,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2025-01-03T16:16:17+00:00,2025-01-05T08:49:14+00:00,40.55
2025,1,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2025-01-03T16:16:17+00:00,2025-01-05T08:49:14+00:00,40.55
2025,1,257979000,RONJA AZUL,Wellboat,3000,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2024-12-30T13:43:28+00:00,2024-12-30T15:38:55+00:00,1.92
2025,1,257979000,RONJA AZUL,Wellboat,3000,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2024-12-31T07:16:42+00:00,2024-12-31T08:44:15+00:00,1.46
2025,1,257979000,RONJA AZUL,Wellboat,3000,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-01-01T19:42:03+00:00,2025-01-01T21:10:57+00:00,1.48
2025,1,257979000,RONJA AZUL,Wellboat,3000,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2025-01-05T21:12:56+00:00,2025-01-05T22:58:23+00:00,1.76
2025,1,258056000,RONJA QUEEN,Wellboat,3000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2024-12-29T23:00:41.20527+00:00,2024-12-30T13:17:01.356232+00:00,14.27
2025,1,258056000,RONJA QUEEN,Wellboat,3000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2024-12-31T16:29:22.606362+00:00,2024-12-31T21:29:01.929592+00:00,4.99
2025,1,258056000,RONJA QUEEN,Wellboat,3000,m3,Z2305251131207332025WLHJK,SEASHORE INDUSTRI AS,SEASHORE INDUSTRI AS,H82,2025-01-05T15:02:39+00:00,2025-01-05T20:22:00.713059+00:00,5.32
2025,1,257001960,RONJA OCEAN,Wellboat,3200,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2024-12-30T13:30:13+00:00,2024-12-30T16:30:08+00:00,3.0
2025,1,257001960,RONJA OCEAN,Wellboat,3200,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2024-12-30T13:30:13+00:00,2024-12-30T16:30:08+00:00,3.0
