year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,22,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-26T03:41:18+00:00,2025-05-26T17:03:18+00:00,13.37
2025,22,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-28T01:13:10+00:00,2025-05-28T17:49:57+00:00,16.61
2025,22,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-30T02:15:41+00:00,2025-05-31T14:34:51+00:00,36.32
2025,22,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-26T12:00:17+00:00,2025-05-27T01:26:57+00:00,13.44
2025,22,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-27T11:48:22+00:00,2025-05-27T23:57:45+00:00,12.16
2025,22,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-28T09:50:04+00:00,2025-05-29T22:31:19+00:00,36.69
2025,22,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-30T09:07:40+00:00,2025-06-01T21:59:42+00:00,60.87
2025,22,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-05-27T00:13:14.639251+00:00,2025-05-27T22:28:04.119845+00:00,22.25
2025,22,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-05-28T16:16:40.949545+00:00,2025-05-28T19:44:56+00:00,3.47
2025,22,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-05-29T05:23:09.363577+00:00,2025-05-29T10:37:39+00:00,5.24
