year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2024,10,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-03-05T00:43:21+00:00,2024-03-06T00:25:30+00:00,23.7
2024,10,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-03-07T04:05:20+00:00,2024-03-08T02:10:49.137058+00:00,22.09
2024,10,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-03-10T11:13:10+00:00,2024-03-10T14:43:51.848708+00:00,3.51
2024,10,259080000,Volt Harvest I,Processing vessel,150,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-03-05T17:19:18+00:00,2024-03-07T05:55:04.090356+00:00,36.6
2024,10,259080000,Volt Harvest I,Processing vessel,150,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-03-07T16:28:33+00:00,2024-03-08T15:23:43+00:00,22.92
2024,10,259080000,Volt Harvest I,Processing vessel,150,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-03-08T21:33:23+00:00,2024-03-09T07:40:30+00:00,10.12
2024,10,259080000,Volt Harvest I,Processing vessel,150,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2024-03-10T00:33:30+00:00,2024-03-10T10:54:03+00:00,10.34
2024,10,259004230,Volt Harvest II,Processing vessel,330,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2024-03-04T15:55:40+00:00,2024-03-05T07:13:05+00:00,15.29
2024,10,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2024-03-04T02:52:10+00:00,2024-03-04T23:15:54+00:00,20.4
2024,10,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2024-03-06T01:03:58+00:00,2024-03-06T22:53:00+00:00,21.82
2024,10,258120000,Volt Harvest III,Processing vessel,350,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2024-03-08T03:35:07+00:00,2024-03-08T23:12:16+00:00,19.62
2024,10,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-04T02:35:11+00:00,2024-03-06T15:16:37.464027+00:00,60.69
2024,10,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-07T02:28:05+00:00,2024-03-10T15:26:27+00:00,84.97
2024,10,257121000,SEIBRIS,Processing vessel,80,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-03T23:02:39+00:00,2024-03-04T10:23:59+00:00,11.36
2024,10,257121000,SEIBRIS,Processing vessel,80,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-07T04:17:59.393419+00:00,2024-03-07T13:52:36+00:00,9.58
2024,10,257121000,SEIBRIS,Processing vessel,80,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-07T19:26:44+00:00,2024-03-10T09:44:23.411482+00:00,62.29
2024,10,257963000,SEIVEST,Processing vessel,220,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-03-06T17:14:53+00:00,2024-03-10T02:29:34+00:00,81.24
2024,10,257963000,SEIVEST,Processing vessel,220,tonn,Z0705302155125031190SJEJR,BIRKNES MARTIN E EFTF AS,MARTIN E BIRKNES EFTF AS,SF364,2024-03-10T20:36:34+00:00,2024-03-10T22:59:00+00:00,2.37
2024,10,257215000,Seifisk Jr,Processing vessel,80,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-03-06T18:51:20+00:00,2024-03-07T11:15:40+00:00,16.41
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-04T02:53:21.85776+00:00,2024-03-04T15:33:46.50865+00:00,12.67
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-08T03:20:47+00:00,2024-03-08T04:32:48.547133+00:00,1.2
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-08T16:01:32+00:00,2024-03-08T17:25:44+00:00,1.4
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-10T15:49:34.785137+00:00,2024-03-10T16:50:46+00:00,1.02
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-10T19:20:41+00:00,2024-03-10T20:37:36.610646+00:00,1.28
2024,10,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-03-10T21:07:31+00:00,2024-03-10T22:55:43+00:00,1.8
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2024-03-04T00:20:33.00724+00:00,2024-03-04T16:23:37+00:00,16.05
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2024-03-05T13:57:06.561407+00:00,2024-03-05T15:29:13.136301+00:00,1.54
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2024-03-07T16:00:27.927186+00:00,2024-03-07T17:23:17.145836+00:00,1.38
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z1706141540446393251KIQYR,STERLING WHITE HALIBUT AS AVD HJELMELAND,STERLING WHITE HALIBUT AS,R941,2024-03-08T02:12:04.823041+00:00,2024-03-08T06:15:14.106789+00:00,4.05
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2024-03-08T18:04:15.09707+00:00,2024-03-08T19:17:28.141838+00:00,1.22
2024,10,257262000,RONJA SUND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2024-03-09T10:30:21.857489+00:00,2024-03-09T11:37:14+00:00,1.11
2024,10,257659000,RONJA FJORD,Wellboat,1800,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2024-03-05T15:37:05+00:00,2024-03-05T18:01:11+00:00,2.4
