year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,51,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2025-12-15T03:04:25+00:00,2025-12-15T18:56:49+00:00,15.87
2025,51,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2025-12-17T05:01:26+00:00,2025-12-17T19:32:29+00:00,14.52
2025,51,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2025-12-19T05:09:35+00:00,2025-12-19T20:47:15+00:00,15.63
2025,51,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-16T02:33:35+00:00,2025-12-16T21:56:52+00:00,19.39
2025,51,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-18T02:57:05+00:00,2025-12-18T20:10:49+00:00,17.23
2025,51,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-21T02:51:55+00:00,2025-12-21T17:22:42+00:00,14.51
2025,51,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-12-16T03:08:17+00:00,2025-12-16T22:49:18+00:00,19.68
2025,51,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-12-18T03:34:20+00:00,2025-12-18T23:24:08+00:00,19.83
2025,51,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-12-19T14:58:46+00:00,2025-12-20T07:38:34+00:00,16.66
2025,51,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-12-21T08:55:17+00:00,2025-12-21T12:49:27+00:00,3.9
2025,51,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-14T23:03:23+00:00,2025-12-15T03:32:17+00:00,4.48
2025,51,259004230,Volt Harvest II,Processing vessel,330,tonn,Z1804261725539163252QJAZX,LERØY MIDT AS AVD PRODUKSJON OG ADMINISTRASJON,LERØY MIDT AS,ST337,2025-12-15T11:22:38+00:00,2025-12-15T20:30:23+00:00,9.13
2025,51,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-15T20:34:33+00:00,2025-12-16T11:49:58+00:00,15.26
2025,51,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-16T23:28:59+00:00,2025-12-18T11:55:11+00:00,36.44
2025,51,259004230,Volt Harvest II,Processing vessel,330,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-12-19T02:09:15+00:00,2025-12-21T22:57:22+00:00,68.8
2025,51,258120000,Volt Harvest III,Processing vessel,350,tonn,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-12-17T01:04:53+00:00,2025-12-17T18:40:32+00:00,17.59
2025,51,258120000,Volt Harvest III,Processing vessel,350,tonn,Z2006301013480370128EYQOV,SALMAR AS AVD SLAKTERIANLEGG,SALMAR AS,TF423,2025-12-18T03:07:46+00:00,2025-12-18T19:16:18+00:00,16.14
