year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2024,8,257060720,Taupo,Processing vessel,320,tonn,Z1201311012578810250XTDFD,MOWI AVD EGGEBØNES PROCESSING,MOWI ASA,M394,2024-02-20T03:29:52+00:00,2024-02-21T08:14:13+00:00,28.74
2024,8,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-02-20T03:46:35+00:00,2024-02-20T23:44:46.872592+00:00,19.97
2024,8,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2024-02-22T03:39:58+00:00,2024-02-23T02:43:12+00:00,23.05
2024,8,259080000,Volt Harvest I,Processing vessel,150,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-23T17:24:16.384732+00:00,2024-02-24T15:25:06.144881+00:00,22.01
2024,8,259004230,Volt Harvest II,Processing vessel,330,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2024-02-20T02:01:29+00:00,2024-02-20T16:55:39+00:00,14.9
2024,8,259004230,Volt Harvest II,Processing vessel,330,tonn,Z1912211249403082024JYKGJ,MOWI AVD SLAKTERI HERØY,MOWI ASA,N1115,2024-02-23T00:37:56+00:00,2024-02-23T14:49:58+00:00,14.2
2024,8,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-18T23:10:09.752352+00:00,2024-02-19T11:07:59.503444+00:00,11.96
2024,8,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-19T23:32:23.928417+00:00,2024-02-20T10:57:35.248575+00:00,11.42
2024,8,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-21T00:36:50+00:00,2024-02-21T19:03:56.166597+00:00,18.45
2024,8,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-22T00:26:53.596175+00:00,2024-02-22T14:36:18+00:00,14.16
2024,8,257085210,SEIHAUST,Processing vessel,420,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-23T02:38:47+00:00,2024-02-25T09:46:02.648134+00:00,55.12
2024,8,257121000,SEIBRIS,Processing vessel,80,tonn,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-20T12:59:35+00:00,2024-02-20T18:53:50+00:00,5.9
2024,8,257121000,SEIBRIS,Processing vessel,80,tonn,Z1105311515243520150MVNSI,LERØY AUSTEVOLL AS,LERØY AUSTEVOLL AS,H72,2024-02-20T20:36:00+00:00,2024-02-21T07:55:48+00:00,11.33
2024,8,257070650,FONNALAKS,Processing vessel,450,tonn,Z0704301422039781190YILMC,SOTRA FISKEINDUSTRI AS,SOTRA FISKEINDUSTRI AS,H66,2024-02-19T00:49:42.171574+00:00,2024-02-20T07:34:10+00:00,30.74
2024,8,257070650,FONNALAKS,Processing vessel,450,tonn,Z2211231343518010127PJNOY,HARDANGER SEAFOOD AS AVD BØMLO,HARDANGER SEAFOOD AS,VL59,2024-02-21T23:12:37.398844+00:00,2024-02-25T22:56:05.827612+00:00,95.72
2024,8,258053000,RONJA TIND,Wellboat,1800,m3,Z0704301422141341189RUKMC,VIKING FJORD AS,VIKING FJORD AS,H111,2024-02-24T16:55:28.953767+00:00,2024-02-24T19:50:23+00:00,2.92
2024,8,257659000,RONJA FJORD,Wellboat,1800,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2024-02-23T06:00:03+00:00,2024-02-23T07:24:04+00:00,1.4
2024,8,257659000,RONJA FJORD,Wellboat,1800,m3,Z1411261442550602024JVRYR,CERMAQ NORWAY AS AVD LAKSESLAKTERI FINNMARK,CERMAQ NORWAY AS,F480,2024-02-25T16:20:21+00:00,2024-02-25T17:21:44+00:00,1.02
2024,8,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2010201753472810128CKHHZ,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2024-02-21T10:39:21+00:00,2024-02-23T11:36:12+00:00,48.95
2024,8,257451000,RONJA EXPLORER,Wellboat,2500,m3,Z2602250931297462024SJNQN,SINKABERG NT145 AS,SINKABERG NT145 AS,NT145,2024-02-21T10:39:21+00:00,2024-02-23T11:36:12+00:00,48.95
2024,8,257938000,RONJA PRINCESS,Wellboat,3000,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2024-02-18T23:00:20+00:00,2024-02-19T08:21:34+00:00,9.35
2024,8,257938000,RONJA PRINCESS,Wellboat,3000,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2024-02-19T09:34:11+00:00,2024-02-24T07:10:24+00:00,117.6
2024,8,257938000,RONJA PRINCESS,Wellboat,3000,m3,Z0804171018571000115LHWTD,SALMAR AS AVD BEARBEIDING,SALMAR AS,ST423,2024-02-24T17:49:04+00:00,2024-02-24T20:04:11+00:00,2.25
2024,8,258056000,RONJA QUEEN,Wellboat,3000,m3,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-18T23:00:43+00:00,2024-02-19T12:18:25.639728+00:00,13.3
2024,8,258056000,RONJA QUEEN,Wellboat,3000,m3,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-20T02:01:44+00:00,2024-02-20T05:15:25.309188+00:00,3.23
2024,8,258056000,RONJA QUEEN,Wellboat,3000,m3,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-21T13:48:05.655964+00:00,2024-02-21T15:59:45.347692+00:00,2.19
2024,8,258056000,RONJA QUEEN,Wellboat,3000,m3,Z0704301424162041189ZENLE,SEKKINGSTAD AS,SEKKINGSTAD AS,H112,2024-02-25T14:16:43+00:00,2024-02-25T18:36:25.697307+00:00,4.33
