year,week,mmsi,vessel_name,vessel_type,capacity,capacity_unit,plant_id,plant_name,plant_company,approval_number,entry_time,exit_time,duration_hrs
2025,20,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-11T22:00:08+00:00,2025-05-13T12:57:00+00:00,38.95
2025,20,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-14T01:39:08+00:00,2025-05-15T13:03:54+00:00,35.41
2025,20,257060720,Taupo,Processing vessel,320,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-16T01:21:58+00:00,2025-05-18T21:59:28+00:00,68.62
2025,20,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-11T22:01:10+00:00,2025-05-12T09:40:13+00:00,11.65
2025,20,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-13T00:44:23+00:00,2025-05-14T12:05:49+00:00,35.36
2025,20,257077570,Taupiri,Processing vessel,360,tonn,Z2311070948366250128SCXWX,MOWI AVD JØSNØYA,MOWI ASA,ST400,2025-05-15T11:17:59+00:00,2025-05-16T14:31:02+00:00,27.22
2025,20,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-05-13T14:43:11.439157+00:00,2025-05-14T06:22:09+00:00,15.65
2025,20,258232000,Tauranga,Processing vessel,300,tonn,Z0705302155132181190CIBOI,MOWI AVD RYFISK,MOWI ASA,R110,2025-05-14T15:27:17.26919+00:00,2025-05-15T17:39:50.180011+00:00,26.21
2025,20,257090830,Taumar,Processing vessel,160,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2025-05-12T01:58:13+00:00,2025-05-12T16:28:03+00:00,14.5
2025,20,257090830,Taumar,Processing vessel,160,tonn,Z0704301423181931190OZNOL,VIKENCO AS,VIKENCO AS,M200,2025-05-14T01:23:13+00:00,2025-05-14T14:41:34+00:00,13.31
